,doornumber,cylindernumber,x0_diesel,x0_gas,x1_std,x1_turbo,x2_convertible,x2_hardtop,x2_hatchback,x2_sedan,x2_wagon,x3_4wd,x3_fwd,x3_rwd,x4_front,x4_rear,x5_dohc,x5_dohcv,x5_l,x5_ohc,x5_ohcf,x5_ohcv,x5_rotor,x6_1bbl,x6_2bbl,x6_4bbl,x6_idi,x6_mfi,x6_mpfi,x6_spdi,x6_spfi,x7_Nissan,x7_alfa-romero,x7_audi,x7_bmw,x7_buick,x7_chevrolet,x7_dodge,x7_honda,x7_isuzu,x7_jaguar,x7_maxda,x7_mazda,x7_mercury,x7_mitsubishi,x7_nissan,x7_peugeot,x7_plymouth,x7_porcshce,x7_porsche,x7_renault,x7_saab,x7_subaru,x7_toyota,x7_toyouta,x7_vokswagen,x7_volkswagen,x7_volvo,x7_vw,symboling,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg
x7_renault,0.012195702367285281,0.014638158016419853,0.03263593898419923,0.03263593898419922,0.046581471108388554,0.04658147110838843,0.01723518962092965,0.020002250379758703,0.03318443560212222,0.09315139142109473,0.11467333008477282,0.021269642870805655,0.08353833569312755,0.0761866574061122,0.012096282516719075,0.012096282516719112,0.024750213374829615,0.006949473371488078,0.024750213374829626,0.0615989839925756,0.027889184022288824,0.025827837224550308,0.014002286059814125,0.023635372782752045,0.06839613274327278,0.012096282516719114,0.03263593898419923,0.006949473371488081,0.10786102460511345,0.021269642870805638,0.006949473371488081,0.006949473371488081,0.012096282516719119,0.01866308369852846,0.020002250379758703,0.020002250379758703,0.012096282516719119,0.021269642870805648,0.025827837224550294,0.014002286059814129,0.012096282516719114,0.00985221674876847,0.027889184022288828,0.006949473371488081,0.025827837224550294,0.02984781298601645,0.023635372782752052,0.018663083698528475,0.006949473371488078,0.01400228605981412,1.0,0.017235189620929667,0.024750213374829626,0.041896061813376274,0.00694947337148808,0.00694947337148808,0.02126964287080565,0.023635372782752028,0.00985221674876847,0.013251880541677797,0.043896311382455276,0.04113784949223315,0.02978703390925687,0.03562542856382875,0.006892138178827071,0.012168488934258299,0.04784840652480064,0.20452073681274555,0.03613616109206666,0.03552148078857894,0.005240550210819451,0.03375720008644639,0.0035945967337569123
x7_saab,0.02133481715034915,0.02560758005508389,0.05709238958025106,0.057092389580251035,0.06900811792832616,0.06900811792832627,0.03015075376884423,0.03499137168125605,0.05805191406670968,0.011033507082913695,0.06471170442908493,0.037208512296850696,0.1461396042132248,0.13327878592838355,0.021160894872724965,0.021160894872724968,0.20325688210348844,0.012157212369304648,0.04329732399837623,0.021425869913341652,0.04878855056221063,0.045182488714458374,0.02449520361979076,0.04134705336471724,0.11965026219261109,0.021160894872724968,0.05709238958025106,0.01215721236930465,0.1886890289953544,0.03720851229685067,0.012157212369304648,0.01215721236930465,0.02116089487272497,0.03264867132522506,0.03499137168125606,0.03499137168125606,0.02116089487272497,0.03720851229685069,0.045182488714458416,0.02449520361979076,0.021160894872724968,0.017235189620929667,0.04878855056221065,0.01215721236930465,0.045182488714458416,0.052214920733280074,0.04134705336471723,0.03264867132522509,0.012157212369304648,0.024495203619790757,0.017235189620929667,1.0,0.04329732399837622,0.07329178682695858,0.012157212369304643,0.012157212369304643,0.037208512296850696,0.041347053364717265,0.017235189620929663,0.23284740990609124,0.00992670596841903,0.17707622635194023,0.04805152675868774,0.169192301898172,0.06349549556023303,0.02469234885585956,0.028006050351444562,0.19542583464982918,0.0412312848808293,0.09925838886460304,0.07598189024790677,0.13000508840978903,0.08639200719553143
x7_subaru,0.09497591810901485,0.03677319973356739,0.08198626503500538,0.08198626503500535,0.008960951703261848,0.008960951703261702,0.04329732399837625,0.050248586434893175,0.04809471287330502,0.025797972646468676,0.16107487731038794,0.4536811840623462,0.0010287281901390738,0.19139205675230633,0.03038763569309841,0.030387635693098387,0.06217616580310887,0.01745809630188321,0.06217616580310881,0.4017958052329677,0.8874484586945759,0.0648833149552756,0.03517579612315392,0.059375522736025435,0.18397008407639678,0.030387635693098387,0.08198626503500538,0.017458096301883216,0.06265504161551814,0.05343246224507459,0.017458096301883212,0.01745809630188321,0.030387635693098384,0.046884403332744726,0.0502485864348932,0.05024858643489318,0.030387635693098384,0.05343246224507465,0.06488331495527566,0.03517579612315393,0.030387635693098394,0.024750213374829633,0.070061720423256,0.01745809630188321,0.06488331495527566,0.07498208362785562,0.05937552273602545,0.04688440333274473,0.01745809630188321,0.035175796123153906,0.024750213374829626,0.04329732399837622,1.0,0.10524905164878048,0.017458096301883202,0.017458096301883202,0.053432462245074634,0.059375522736025456,0.02475021337482962,0.06707090345629561,0.1071607469487738,0.10517189064698187,0.11160465046075078,0.002569868701670155,0.11488788094577586,0.11899423911748397,0.2678663582003169,0.5091332120501825,0.08343746180576685,0.11293922464137664,0.1834796268333258,0.042556835600876856,4.426546161707139e-05
x7_toyota,0.010706914657876373,0.01079300677399558,0.0011192153844958956,0.001119215384495807,0.16268215953372786,0.16268215953372792,0.00748679542856026,0.12587297203656203,0.0980452740342294,0.12325559715697414,0.03247568009630635,0.0424684620925224,0.05931945052961194,0.042491430984441365,0.05143883990330192,0.05143883990330142,0.18475169550175707,0.02955228994314113,0.10524905164878051,0.10999682475370123,0.11859736823882742,0.10983159348385632,0.059544025192490795,0.10050824746746961,0.0879945571712187,0.05143883990330142,0.0011192153844958956,0.02955228994314113,0.02146075461388771,0.09044809865506667,0.02955228994314113,0.02955228994314113,0.051438839903301455,0.07936383538856903,0.08505857510917549,0.08505857510917549,0.051438839903301455,0.09044809865506671,0.10983159348385628,0.05954402519249081,0.051438839903301434,0.041896061813376274,0.11859736823882758,0.02955228994314113,0.10983159348385628,0.12692634051240845,0.10050824746746967,0.07936383538856909,0.02955228994314113,0.05954402519249079,0.041896061813376274,0.07329178682695858,0.10524905164878048,1.0,0.029552289943141123,0.029552289943141123,0.09044809865506673,0.10050824746746957,0.041896061813376274,0.07517292792787476,0.060415250404870204,0.09008589131385361,0.17014958718699144,0.0026321667149658582,0.11163392380478768,0.09607781864308099,0.07722729654398197,0.004694283765941686,0.025021052837584667,0.14311458699185328,0.24548594027736273,0.16522846349612483,0.15006425214284413
x7_toyouta,0.06193801042615005,0.07787027376917639,0.023020462775806542,0.02302046277580651,0.0328572443468574,0.03285724434685742,0.012157212369304633,0.014109018297973003,0.05041584516516833,0.06570634109109307,0.18786728732554492,0.015003000900300106,0.08318903308077025,0.09121640990815477,0.00853237351425962,0.008532373514259535,0.28078438218862134,0.004901960784313725,0.017458096301883205,0.11281798693831849,0.019672236884115846,0.018218221504066812,0.00987681418243266,0.01667171946856134,0.04824468597603205,0.008532373514259535,0.023020462775806542,0.004901960784313725,0.0760820978089377,0.015003000900300099,0.004901960784313725,0.004901960784313725,0.00853237351425954,0.013164408224066856,0.014109018297973005,0.014109018297973003,0.00853237351425954,0.01500300090030011,0.018218221504066802,0.009876814182432662,0.008532373514259537,0.00694947337148808,0.019672236884115853,0.004901960784313725,0.018218221504066805,0.021053798026662966,0.016671719468561347,0.013164408224066863,0.004901960784313725,0.00987681418243266,0.00694947337148808,0.012157212369304643,0.017458096301883202,0.029552289943141123,1.0,0.0049019607843137246,0.015003000900300106,0.016671719468561334,0.00694947337148808,0.10337234720245318,0.06694102527845854,0.07822631098521109,0.019375058413245057,0.010774645586346715,0.08026189950568463,0.05746046427441375,0.015484965566904159,0.021168924436235453,0.01665448973783132,0.09208498066817311,0.011017827652407403,0.06672416435001921,0.06880722241932871
x7_vokswagen,0.07914301332230286,0.0103253401682887,0.21293928067621049,0.2129392806762105,0.032857244346857384,0.03285724434685742,0.012157212369304633,0.014109018297973003,0.05041584516516833,0.0746040747805119,0.026092678795214572,0.015003000900300106,0.05892556509887902,0.053739900411005896,0.008532373514259613,0.008532373514259535,0.0174580963018832,0.004901960784313725,0.017458096301883205,0.04345017064516315,0.019672236884115846,0.018218221504066812,0.00987681418243266,0.01667171946856134,0.048244685976032035,0.008532373514259535,0.21293928067621049,0.004901960784313725,0.06442988463099228,0.015003000900300099,0.004901960784313725,0.004901960784313725,0.00853237351425954,0.013164408224066853,0.014109018297973005,0.014109018297973003,0.00853237351425954,0.01500300090030011,0.018218221504066802,0.009876814182432662,0.008532373514259537,0.00694947337148808,0.019672236884115853,0.004901960784313725,0.018218221504066805,0.021053798026662966,0.016671719468561347,0.01316440822406686,0.004901960784313725,0.00987681418243266,0.00694947337148808,0.012157212369304643,0.017458096301883202,0.029552289943141123,0.0049019607843137246,1.0,0.015003000900300106,0.016671719468561334,0.00694947337148808,0.06570742282283595,0.016976889882917463,0.013364713672169081,0.01334229722691209,0.05673152142928141,0.03970617924654509,0.05040636807360557,0.08286036676820982,0.032359304811243585,0.22718958162292197,0.09250055786562263,0.04783962299888817,0.12638341718062468,0.15541284485753012
x7_volkswagen,0.14159108487890906,0.06159436975978732,0.17027037970912,0.17027037970912018,0.023253371598959533,0.02325337159895938,0.03720851229685066,0.043182233302275316,0.15430334996209186,0.18061905485609558,0.007098628499999321,0.045918367346938785,0.1803483024707516,0.16447699394666532,0.026114286333291332,0.026114286333291048,0.05343246224507461,0.01500300090030011,0.05343246224507465,0.13298412165874543,0.060209087887394604,0.055758910699985745,0.030229097822511364,0.051025667728060824,0.14765827369515325,0.026114286333291048,0.17027037970912,0.015003000900300113,0.08950690037719226,0.04591836734693875,0.015003000900300113,0.01500300090030011,0.02611428633329106,0.04029114820126897,0.043182233302275316,0.043182233302275295,0.02611428633329106,0.04591836734693879,0.05575891069998573,0.030229097822511368,0.026114286333291048,0.02126964287080566,0.06020908788739465,0.01500300090030011,0.055758910699985745,0.06443751075274726,0.05102566772806085,0.040291148201269,0.01500300090030011,0.03022909782251135,0.02126964287080565,0.037208512296850696,0.053432462245074634,0.09044809865506673,0.015003000900300106,0.015003000900300106,1.0,0.05102566772806081,0.02126964287080565,0.08610769348187619,0.015098351939105204,0.014038643433029975,0.005894133284357087,0.15605116391811033,0.07417283598430176,0.09753178247471744,0.15842961401383,0.09903928256009929,0.19359150962677385,0.11833278285109179,0.003807833816769535,0.11318682236629507,0.13253311160396145
x7_volvo,0.2106530793901825,0.01942065434605781,0.005338179700682719,0.005338179700682628,0.16968199616608623,0.16968199616608606,0.04134705336471723,0.04798520538828336,0.17146584078227858,0.12358528802696331,0.10971738614007345,0.0510256677280608,0.28292846136622796,0.3102298169712831,0.029018864876666692,0.02901886487666643,0.059375522736025456,0.016671719468561337,0.05937552273602548,0.09945965716210742,0.06690588298881715,0.02686409356791911,0.03359134895969557,0.05670103092783506,0.16408166157001325,0.02901886487666643,0.005338179700682719,0.01667171946856134,0.21531341253734038,0.051025667728060775,0.016671719468561337,0.016671719468561337,0.02901886487666645,0.044772557459777915,0.04798520538828336,0.04798520538828335,0.02901886487666645,0.05102566772806082,0.06196073193891029,0.03359134895969557,0.029018864876666432,0.02363537278275203,0.0669058829888172,0.016671719468561337,0.0619607319389103,0.07160461494744814,0.05670103092783508,0.04477255745977794,0.016671719468561337,0.03359134895969556,0.023635372782752028,0.041347053364717265,0.059375522736025456,0.10050824746746957,0.016671719468561334,0.016671719468561334,0.05102566772806081,1.0,0.023635372782752028,0.40384939746746634,0.30622759766389995,0.2853981587128025,0.2287579885996004,0.24534192388149892,0.22112734541432819,0.08807703199617507,0.29345750211674004,0.08231508466840792,0.0050922810185763554,0.1441658653225155,0.0829665165187359,0.14732307834312985,0.1709923941096008
x7_vw,0.11220046177902473,0.014638158016420056,0.03263593898419924,0.03263593898419919,0.046581471108388346,0.046581471108388436,0.27719929973661855,0.020002250379758703,0.03318443560212221,0.09315139142109473,0.03699139680153962,0.021269642870805648,0.08353833569312766,0.0761866574061122,0.012096282516719228,0.012096282516719112,0.024750213374829612,0.006949473371488081,0.024750213374829626,0.06159898399257559,0.02788918402228882,0.025827837224550308,0.014002286059814129,0.02363537278275204,0.06839613274327279,0.012096282516719114,0.03263593898419924,0.006949473371488083,0.10786102460511345,0.02126964287080564,0.006949473371488081,0.006949473371488083,0.012096282516719119,0.018663083698528465,0.020002250379758706,0.020002250379758703,0.012096282516719119,0.02126964287080565,0.025827837224550294,0.014002286059814129,0.012096282516719115,0.00985221674876847,0.027889184022288828,0.006949473371488083,0.025827837224550294,0.029847812986016457,0.023635372782752052,0.018663083698528475,0.006949473371488081,0.014002286059814125,0.00985221674876847,0.017235189620929663,0.02475021337482962,0.041896061813376274,0.00694947337148808,0.00694947337148808,0.02126964287080565,0.023635372782752028,1.0,0.17305396942661608,0.07033404574427128,0.09314586377641762,0.08385168831576742,0.009157135527139431,0.060781974943280206,0.042787857162511704,0.051342953068746595,0.04587554592954302,0.041146247000272786,0.035521480788578946,0.07820122013621064,0.018547912135410176,0.02530314171409181
symboling,0.6640734518037423,0.19776151321134164,0.19431093875737132,0.19431093875737132,0.05986604684222365,0.059866046842223616,0.27943961979457205,0.16884454377030558,0.43564813740944963,0.3783410333793494,0.29824251147183967,0.0672219670070238,0.10283884890994448,0.07638115967845413,0.21247093503963796,0.21247093503963793,0.11692530979668077,0.009347499481072885,0.13397861736646893,0.08285469130187102,0.03751278970942643,0.01359738608195676,0.24594984514532722,0.037911351561879504,0.034068520381025334,0.2124709350396379,0.19431093875737132,0.12206734616459897,0.012532098516263978,0.18193873128743857,0.06570742282283594,0.00934749948107288,0.14707072230221188,0.0683478735256515,0.07448151227828932,0.13531302629043815,0.016270296827359674,0.02860907079853866,0.04582240512012032,0.00955548384855156,0.08183002227877943,0.0132518805416778,0.06767013045622021,0.009347499481072894,0.21197774718518755,0.04014727469028448,0.15989070019707527,0.025103077004791707,0.12206734616459892,0.18917088314668762,0.013251880541677797,0.23284740990609124,0.06707090345629561,0.07517292792787476,0.10337234720245318,0.06570742282283595,0.08610769348187619,0.40384939746746634,0.17305396942661608,1.0,0.5319536816234925,0.35761152261729123,0.23291906097426712,0.5410381997685207,0.2276905884774526,0.10578970928966426,0.13005135968493117,0.008735140673331062,0.17851508438647604,0.07087272404244964,0.27360624512880943,0.03582262794554099,0.034606000711919854
wheelbase,0.44735674020658484,0.18459576817698675,0.30834586183695856,0.30834586183695856,0.25761086421252033,0.25761086421252033,0.17507099617029404,0.008607579381808325,0.386093731640759,0.2910855084356494,0.21089931275994442,0.06900308392300802,0.46035509331804664,0.4988298733162953,0.18779024405021913,0.18779024405021916,0.06960124852603805,0.004156097288818712,0.3996030952637487,0.2040372830162075,0.18319503494332853,0.16615197015322206,0.08117392146306109,0.19107319553899602,0.3965054194695676,0.07012445559337394,0.30834586183695856,0.03329426227540784,0.348891133055728,0.11735879937915572,0.03212873567594458,0.049611634667897475,0.16615055881677723,0.1100169635206433,0.14780367476030595,0.40820954291648553,0.1276048694947071,0.13360949063900918,0.19171306152914627,0.09232874873157046,0.21457265325910949,0.09346706331086194,0.05690477234383774,0.045961546488114215,0.14739644214948536,0.14829838988208757,0.45361602115663924,0.10551053886792965,0.10788796464107517,0.13577386546155187,0.043896311382455276,0.00992670596841903,0.1071607469487738,0.060415250404870204,0.06694102527845854,0.016976889882917463,0.015098351939105204,0.30622759766389995,0.07033404574427128,0.5319536816234925,1.0,0.874587475964264,0.795143643616968,0.5894347616933517,0.7763863277822105,0.5693286815396968,0.4887498752756672,0.16095904729726282,0.24978584518743374,0.35329447820540005,0.36046874776149224,0.47041361340548293,0.544081923408828
carlength,0.39856780380666423,0.1095847480353615,0.21267882217810202,0.2126788221781021,0.2345390329583038,0.2345390329583039,0.05172207834502795,0.04729182100338434,0.4362687527655908,0.26964661467894424,0.21968339583076496,0.04593418462350742,0.5087138917991958,0.5383703421847975,0.05098854138962511,0.05098854138962505,0.17121760106204328,0.009390820404198507,0.26171532101075257,0.2744125837546145,0.11832016900641736,0.24405255863935732,0.05787653730175692,0.29733046826253723,0.4872374636814048,0.049998331936719265,0.21267882217810202,0.004831388393531627,0.5113744728753424,0.07978981336510016,0.008244718504986525,0.04977356819435732,0.04405707521928528,0.14940545644338996,0.17111997351345878,0.34734483187903836,0.21899407856596786,0.22740035467844774,0.28077762053991906,0.11776737491874535,0.2269302450592561,0.12056716258202833,0.03841424117210132,0.024750805905746995,0.12724812281905154,0.0665996444308658,0.3306022809985425,0.13977996043244095,0.02929358752562647,0.03953675927550224,0.04113784949223315,0.17707622635194023,0.10517189064698187,0.09008589131385361,0.07822631098521109,0.013364713672169081,0.014038643433029975,0.2853981587128025,0.09314586377641762,0.35761152261729123,0.874587475964264,1.0,0.8411182684818453,0.4910294575042151,0.8777284608306433,0.6833598726519026,0.6064543579849689,0.12953261112791242,0.15841370644020683,0.5526229673941837,0.28724220281843926,0.6709086615585719,0.7046616035425505
carwidth,0.20716821862581802,0.19407370463497844,0.23387981306426134,0.23387981306426134,0.3005673693788307,0.30056736937883066,0.026328067448370126,0.0663600071575198,0.2223078281364273,0.15463666462005235,0.06063867637214153,0.06976352600100193,0.4721164243567283,0.5111489454174865,0.051697641819082145,0.05169764181908218,0.05735120566075861,0.2091357211261545,0.2107708911044245,0.2862114892931783,0.12444603016424,0.348869321474044,0.013698751375614406,0.19407839792943654,0.522594334554403,0.011834065241767028,0.23387981306426134,0.012831587285212777,0.46189629870947874,0.046398660633465774,0.023157503918959925,0.06896180181517995,0.07637509398599157,0.24658791271008063,0.053411853126177494,0.4854093558081884,0.19406755816663082,0.174349113836642,0.18521163933190252,0.1554293774038315,0.22924565977341707,0.07921337312291027,0.017656007367615065,0.06845109187348011,0.079517858997274,0.10442043280635911,0.2763017928265411,0.1437781482943477,0.029700975046992022,0.11484763037090635,0.02978703390925687,0.04805152675868774,0.11160465046075078,0.17014958718699144,0.019375058413245057,0.01334229722691209,0.005894133284357087,0.2287579885996004,0.08385168831576742,0.23291906097426712,0.795143643616968,0.8411182684818453,1.0,0.27921032110974997,0.8670324646791233,0.7354334047796364,0.5591499086023913,0.1829416925142188,0.1811286267707973,0.6407320755722926,0.22001230306613748,0.6427043407108963,0.677217917311713
carheight,0.5522079480069919,0.2838447792951251,0.2846310583752251,0.2846310583752253,0.08731109338446538,0.08731109338446535,0.16323866027595918,0.07232775731502081,0.4774759331706421,0.23586338140445282,0.4591476003424351,0.14726015303511544,0.10027324760716709,0.039813858306507445,0.10623424881131655,0.10623424881131643,0.1014308048077073,0.09262832506025646,0.31968667645158017,0.03626009768389139,0.04667009221752358,0.06506324075681368,0.2387199302250148,0.03528896620296545,0.0794184972185386,0.2062251625226103,0.2846310583752251,0.10124523928080684,0.10868546327157554,0.27861548529655633,0.06677758239860584,0.02226386454708029,0.1862269797803514,0.05428070614528109,0.09094907983535022,0.1653537144861522,0.06623788332679877,0.1828911445706306,0.05192481622425637,0.0868027560855449,0.1295654620106189,0.015275134968265398,0.05358626250999886,0.03088077876763043,0.3237259737415612,0.01758257636291697,0.3377014573270169,0.13525560784586665,0.06103297291823881,0.1591442675805304,0.03562542856382875,0.169192301898172,0.002569868701670155,0.0026321667149658582,0.010774645586346715,0.05673152142928141,0.15605116391811033,0.24534192388149892,0.009157135527139431,0.5410381997685207,0.5894347616933517,0.4910294575042151,0.27921032110974997,1.0,0.29557172619485034,0.06714874180270604,0.17107092150966066,0.05530667369878668,0.2612142263199395,0.10880205898413536,0.3204107238101862,0.04863962869509337,0.10735762697679854
curbweight,0.19737941963692174,0.0471273031170759,0.21727532151806642,0.2172753215180665,0.3249018818653245,0.3249018818653244,0.08227216317193735,0.09895632610691296,0.28750147601605913,0.09942510514932461,0.16407469257180488,0.022090472793096255,0.6660394493309971,0.6699872391333063,0.05046819534699239,0.05046819534699237,0.20223703240430402,0.10924295223796475,0.2501238144504809,0.41329270969748255,0.08029503127761031,0.40087799961610115,0.039195552488425704,0.2338574499187696,0.5771586680083707,0.04080123183661412,0.21727532151806642,0.034431397510450955,0.5202201720049623,0.0024337511097172293,0.024052136764471464,0.08985014025309501,0.019732218583361893,0.08874345353006723,0.1450282427339064,0.44255583063559234,0.18736413375784675,0.16676897109398867,0.22984340940746278,0.09290358461444204,0.3453145882194835,0.1262332837795399,0.11037202336299685,0.04777616132671003,0.08698984655230624,0.07242311324977667,0.30506426744426846,0.12116417255468034,0.02701763983475113,0.10033669279471413,0.006892138178827071,0.06349549556023303,0.11488788094577586,0.11163392380478768,0.08026189950568463,0.03970617924654509,0.07417283598430176,0.22112734541432819,0.060781974943280206,0.2276905884774526,0.7763863277822105,0.8777284608306433,0.8670324646791233,0.29557172619485034,1.0,0.850594073426277,0.648479748701071,0.16879003525191993,0.15136174003093056,0.7507392514434825,0.2662431843367313,0.757413784505601,0.7974647922811803
enginesize,0.020741830272751092,0.08561334517538886,0.06959428558590437,0.06959428558590443,0.10821740368388504,0.10821740368388501,0.12648286981368534,0.239363361516895,0.21680501837157884,0.08845933644882334,0.027517910814865564,0.08664179586942507,0.5183914847334185,0.5655087006983847,0.1968263036480649,0.19682630364806486,0.1826333547166211,0.12824807300280125,0.01606289245002533,0.3633344885662774,0.016508113286007577,0.5624032716552281,0.1847618544208142,0.16934918608378768,0.4425620292387208,0.16694602721814222,0.06959428558590437,0.04903336799722454,0.4835195724960722,0.004490197301180768,0.013327144453974073,0.050406368073605774,0.0305862599726478,0.017231328396382726,0.1938848552599778,0.48312815505397105,0.13663166631262477,0.12504332758282544,0.1728810033561816,0.08288482885144077,0.4510757822104677,0.08579717149911463,0.1508826157033569,0.022066659910219735,0.0538671003890661,0.02025834733016067,0.051078526968487546,0.09333872778798404,0.11307929970386103,0.19897494189049242,0.012168488934258299,0.02469234885585956,0.11899423911748397,0.09607781864308099,0.05746046427441375,0.05040636807360557,0.09753178247471744,0.08807703199617507,0.042787857162511704,0.10578970928966426,0.5693286815396968,0.6833598726519026,0.7354334047796364,0.06714874180270604,0.850594073426277,1.0,0.583774327417099,0.20312858790295577,0.028971359704083287,0.8097686545377302,0.24465982533217653,0.6536579163114195,0.6774699078386522
boreratio,0.11925822389712691,0.03284448940621009,0.054451029213731655,0.05445102921373177,0.2126141951013211,0.21261419510132118,0.10405606208004067,0.2080892726101683,0.2270317913965754,0.03051654530518992,0.10571934438760627,0.048661598986204146,0.5830867420204409,0.5741049419563442,0.18504194189420167,0.18504194189420162,0.06790449696674715,0.15813626060569128,0.18172894105354873,0.4103827001886662,0.32679754740793926,0.11950914611323106,0.00012734773067452464,0.29222637588424577,0.35334204306194666,0.00011001304512148945,0.054451029213731655,0.07002996672706076,0.41933478623152975,0.004212753269124127,0.025976819787745523,0.04658130458289166,0.055519916771268635,0.10918917262232875,0.10739871429765285,0.20529231265704234,0.15324817185411596,0.1866292685500053,0.2968394696625587,0.06774899271880451,0.12189445399451558,0.11012301801307126,0.003026842646487473,0.11667447525104131,0.07607098656436488,0.07698267350524822,0.22295109819870043,0.14497936111678877,0.1063090289123794,0.2664114525709383,0.04784840652480064,0.028006050351444562,0.2678663582003169,0.07722729654398197,0.015484965566904159,0.08286036676820982,0.15842961401383,0.29345750211674004,0.051342953068746595,0.13005135968493117,0.4887498752756672,0.6064543579849689,0.5591499086023913,0.17107092150966066,0.648479748701071,0.583774327417099,1.0,0.05590898252008878,0.0051973387005891224,0.57367682346572,0.25497552836873105,0.5845317156694846,0.5870117842417776
stroke,0.01108164388411397,0.050087575633511724,0.24182882129112238,0.24182882129112257,0.22298217703518972,0.2229821770351895,0.11771759854697868,0.043214510831538266,0.05231636317159584,0.03563036255588016,0.09508372940329703,0.24649925499682004,0.12439683907725507,0.02232482794766268,0.1384554886939621,0.13845548869396218,0.02225343596696207,0.032544901363804446,0.0846881269464886,0.3660842062682097,0.5228082176752118,0.0448133825251064,0.0001869764715798985,0.14119403250204454,0.23486629121999233,0.00016152506916005137,0.24182882129112238,0.1442631085613255,0.11028016470865208,0.25125890262922573,0.005687988463784677,0.007740467986225252,0.12157453538764905,0.08690218406997129,0.056632141171525915,0.11407342515629251,0.06703607085955793,0.07544524144938286,0.17209050510424725,0.038517153145420875,0.1731928800379864,0.03344704951205874,0.04663184085806326,0.030306825288802793,0.19832371865234047,0.056993595753523835,0.07262738299538588,0.07230539828416903,0.07954449893883897,0.11292279021817106,0.20452073681274555,0.19542583464982918,0.5091332120501825,0.004694283765941686,0.021168924436235453,0.032359304811243585,0.09903928256009929,0.08231508466840792,0.04587554592954302,0.008735140673331062,0.16095904729726282,0.12953261112791242,0.1829416925142188,0.05530667369878668,0.16879003525191993,0.20312858790295577,0.05590898252008878,1.0,0.1861101102879554,0.08093953574495318,0.06796375316491045,0.042144754040548675,0.04393093044651369
compressionratio,0.17788830860598231,0.06470082949715128,0.9843560568767543,0.9843560568767543,0.29554077239620447,0.2955407723962045,0.05299032605092579,0.02962297899151307,0.2026503093270141,0.18828586074733225,0.01631510380325042,0.09724188303716703,0.06268327241328779,0.10518450199826596,0.019762004865439903,0.01976200486543984,0.07190023045147846,0.0025186015430050733,0.2191526514407938,0.02754522544490325,0.08432825536802001,0.0866493636940232,0.026436138699332343,0.05391080760989553,0.1833842094189106,0.022837628155308532,0.9843560568767543,0.05552818227360353,0.3110345478553325,0.1537260543396678,0.016654489737831322,0.013120517689124714,0.035140121314783605,0.08268876931367589,0.07972192273378614,0.2381411636769678,0.017711589338860537,0.08155851206913196,0.060886384436466566,0.03266657146663332,0.027963666971756503,0.02862103222975731,0.03858511181409189,0.037858322030070723,0.13665985284104437,0.024656387428631608,0.23181711232242808,0.06980864116228615,0.011353531664771481,0.01842558228423125,0.03613616109206666,0.0412312848808293,0.08343746180576685,0.025021052837584667,0.01665448973783132,0.22718958162292197,0.19359150962677385,0.0050922810185763554,0.041146247000272786,0.17851508438647604,0.24978584518743374,0.15841370644020683,0.1811286267707973,0.2612142263199395,0.15136174003093056,0.028971359704083287,0.0051973387005891224,0.1861101102879554,1.0,0.20432622618867832,0.43574051445619716,0.32470142452073303,0.2652013891633968
horsepower,0.12694694225409825,0.11561198796626651,0.16392616716997843,0.16392616716997846,0.24168524951319392,0.24168524951319395,0.12126729755790099,0.1948011147894712,0.05377023070968686,0.024097453158724434,0.06308110678895176,0.047714689330566384,0.544438276651921,0.5755643190343992,0.31783935493956805,0.31783935493956794,0.2647453915148068,0.32636662573029857,0.05446922130338992,0.42761622312616565,0.044751773235375145,0.43153918360286836,0.01924996130110097,0.16643212475048436,0.5419660346879455,0.009629668949143386,0.16392616716997843,0.07256151024632933,0.628372059343409,0.11766443566621969,0.025055841862889536,0.06232792175913679,0.0655440377926049,0.08047177493267249,0.17756001065502955,0.2152350159858467,0.1280540014875137,0.09660413869093008,0.15756125571046312,0.09697375158388749,0.31063091730679765,0.09087803861735945,0.11574772818694104,0.1258073386695397,0.00026484211258799307,0.003143250107866795,0.025949641607925962,0.0829496691870073,0.1826028889876307,0.3831195854871802,0.03552148078857894,0.09925838886460304,0.11293922464137664,0.14311458699185328,0.09208498066817311,0.09250055786562263,0.11833278285109179,0.1441658653225155,0.035521480788578946,0.07087272404244964,0.35329447820540005,0.5526229673941837,0.6407320755722926,0.10880205898413536,0.7507392514434825,0.8097686545377302,0.57367682346572,0.08093953574495318,0.20432622618867832,1.0,0.13107250535631124,0.8014561756662708,0.7705438913729603
